
Receipts Entry :9:26:51 AM Tuesday, July 20, 2021
=====================================================================RECEIPTS=====================================================================================
RegNumber  PR69682526944  | Receipt Number   rpt20217117550  | Invoice Number  IN-20217144492  | Created   7/1/2021 2:34:37 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR43971727162  | Receipt Number   rpt20217918226  | Invoice Number  IN-20217844873  | Created   7/9/2021 11:05:33 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR724007696  | Receipt Number   rpt20217918227  | Invoice Number  IN-20217844862  | Created   7/9/2021 11:06:50 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR59611927185  | Receipt Number   rpt20217918228  | Invoice Number  IN-20217844845  | Created   7/9/2021 11:07:38 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR1679003364  | Receipt Number   rpt20217918229  | Invoice Number  IN-20217844836  | Created   7/9/2021 11:09:32 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR22441112776  | Receipt Number   rpt20217918230  | Invoice Number  IN-T202178560  | Created   7/9/2021 11:10:24 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR4521837772  | Receipt Number   rpt20217918231  | Invoice Number  IN-20217844831  | Created   7/9/2021 11:11:26 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR14406923299  | Receipt Number   rpt20217918232  | Invoice Number  IN-20217844817  | Created   7/9/2021 11:12:19 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR17539027181  | Receipt Number   rpt20217918233  | Invoice Number  IN-20217744807  | Created   7/9/2021 11:12:57 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR86100115525  | Receipt Number   rpt20217918234  | Invoice Number  IN-20217744797  | Created   7/9/2021 11:14:08 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR78237419532  | Receipt Number   rpt20217918236  | Invoice Number  IN-T202179936  | Created   7/9/2021 11:17:27 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR78237419532  | Receipt Number   rpt20217918237  | Invoice Number  IN-T202178144  | Created   7/9/2021 11:18:07 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $47500
RegNumber  PR36826127152  | Receipt Number   rpt20217918238  | Invoice Number  IN-20217744779  | Created   7/9/2021 11:18:46 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR999113251  | Receipt Number   rpt20217918239  | Invoice Number  IN-20217944910  | Created   7/9/2021 11:21:45 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR94797921275  | Receipt Number   rpt20217918241  | Invoice Number  IN-20217544687  | Created   7/9/2021 11:22:51 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR5817139221  | Receipt Number   rpt20217918242  | Invoice Number  IN-T202178700  | Created   7/9/2021 11:30:05 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8500
RegNumber  PR5817139221  | Receipt Number   rpt20217918243  | Invoice Number  IN-T202178246  | Created   7/9/2021 11:31:23 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $20000
RegNumber  PR95494826721  | Receipt Number   rpt20217918244  | Invoice Number  IN-202162143923  | Created   7/9/2021 11:33:20 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR42769626421  | Receipt Number   rpt20217918246  | Invoice Number  IN-202161643547  | Created   7/9/2021 11:34:44 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR7692539003  | Receipt Number   rpt20217918247  | Invoice Number  IN-T202179336  | Created   7/9/2021 11:35:43 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR45181414076  | Receipt Number   rpt20217918248  | Invoice Number  IN-202162344021  | Created   7/9/2021 11:43:17 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR29284813790  | Receipt Number   rpt20217918249  | Invoice Number  IN-T202179388  | Created   7/9/2021 12:01:24 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $70000
RegNumber  PR967949997  | Receipt Number   rpt20217918250  | Invoice Number  IN-20217944890  | Created   7/9/2021 12:05:20 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR35303425040  | Receipt Number   rpt20217918251  | Invoice Number  IN-20217544653  | Created   7/9/2021 12:18:47 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR75843417802  | Receipt Number   rpt20217918252  | Invoice Number  IN-20217344634  | Created   7/9/2021 12:36:38 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR7441524099  | Receipt Number   rpt20217918253  | Invoice Number  IN-20217944929  | Created   7/9/2021 12:41:37 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR1818619141  | Receipt Number   rpt20217918254  | Invoice Number  IN-T202179534  | Created   7/9/2021 12:45:01 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR7943849773  | Receipt Number   rpt20217918255  | Invoice Number  IN-T202176223  | Created   7/9/2021 1:05:27 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR4572326929  | Receipt Number   rpt20217918256  | Invoice Number  IN-202162944386  | Created   7/9/2021 1:07:19 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR9699718355  | Receipt Number   rpt20217918257  | Invoice Number  IN-20217944930  | Created   7/9/2021 1:23:06 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR9699718355  | Receipt Number   rpt20217918258  | Invoice Number  IN-20217944930  | Created   7/9/2021 1:24:06 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
=====================================================================RECEIPTS=====================================================================================

Receipts Entry :9:26:30 AM Wednesday, July 21, 2021
=====================================================================RECEIPTS=====================================================================================
RegNumber  PR9699718355  | Receipt Number   rpt20217918258  | Invoice Number  IN-20217944930  | Created   7/9/2021 1:24:06 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR9699718355  | Receipt Number   rpt20217918257  | Invoice Number  IN-20217944930  | Created   7/9/2021 1:23:06 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR4572326929  | Receipt Number   rpt20217918256  | Invoice Number  IN-202162944386  | Created   7/9/2021 1:07:19 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR7943849773  | Receipt Number   rpt20217918255  | Invoice Number  IN-T202176223  | Created   7/9/2021 1:05:27 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR1818619141  | Receipt Number   rpt20217918254  | Invoice Number  IN-T202179534  | Created   7/9/2021 12:45:01 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR7441524099  | Receipt Number   rpt20217918253  | Invoice Number  IN-20217944929  | Created   7/9/2021 12:41:37 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR75843417802  | Receipt Number   rpt20217918252  | Invoice Number  IN-20217344634  | Created   7/9/2021 12:36:38 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR35303425040  | Receipt Number   rpt20217918251  | Invoice Number  IN-20217544653  | Created   7/9/2021 12:18:47 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR967949997  | Receipt Number   rpt20217918250  | Invoice Number  IN-20217944890  | Created   7/9/2021 12:05:20 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR29284813790  | Receipt Number   rpt20217918249  | Invoice Number  IN-T202179388  | Created   7/9/2021 12:01:24 PM   |currency    ZWL  | Tender Type    suspense     |Amount   $70000
RegNumber  PR45181414076  | Receipt Number   rpt20217918248  | Invoice Number  IN-202162344021  | Created   7/9/2021 11:43:17 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR7692539003  | Receipt Number   rpt20217918247  | Invoice Number  IN-T202179336  | Created   7/9/2021 11:35:43 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR42769626421  | Receipt Number   rpt20217918246  | Invoice Number  IN-202161643547  | Created   7/9/2021 11:34:44 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR95494826721  | Receipt Number   rpt20217918244  | Invoice Number  IN-202162143923  | Created   7/9/2021 11:33:20 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR5817139221  | Receipt Number   rpt20217918243  | Invoice Number  IN-T202178246  | Created   7/9/2021 11:31:23 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $20000
RegNumber  PR5817139221  | Receipt Number   rpt20217918242  | Invoice Number  IN-T202178700  | Created   7/9/2021 11:30:05 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8500
RegNumber  PR94797921275  | Receipt Number   rpt20217918241  | Invoice Number  IN-20217544687  | Created   7/9/2021 11:22:51 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR999113251  | Receipt Number   rpt20217918239  | Invoice Number  IN-20217944910  | Created   7/9/2021 11:21:45 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR36826127152  | Receipt Number   rpt20217918238  | Invoice Number  IN-20217744779  | Created   7/9/2021 11:18:46 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR78237419532  | Receipt Number   rpt20217918237  | Invoice Number  IN-T202178144  | Created   7/9/2021 11:18:07 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $47500
RegNumber  PR78237419532  | Receipt Number   rpt20217918236  | Invoice Number  IN-T202179936  | Created   7/9/2021 11:17:27 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR86100115525  | Receipt Number   rpt20217918234  | Invoice Number  IN-20217744797  | Created   7/9/2021 11:14:08 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR17539027181  | Receipt Number   rpt20217918233  | Invoice Number  IN-20217744807  | Created   7/9/2021 11:12:57 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR14406923299  | Receipt Number   rpt20217918232  | Invoice Number  IN-20217844817  | Created   7/9/2021 11:12:19 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR4521837772  | Receipt Number   rpt20217918231  | Invoice Number  IN-20217844831  | Created   7/9/2021 11:11:26 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR22441112776  | Receipt Number   rpt20217918230  | Invoice Number  IN-T202178560  | Created   7/9/2021 11:10:24 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR1679003364  | Receipt Number   rpt20217918229  | Invoice Number  IN-20217844836  | Created   7/9/2021 11:09:32 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR59611927185  | Receipt Number   rpt20217918228  | Invoice Number  IN-20217844845  | Created   7/9/2021 11:07:38 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR724007696  | Receipt Number   rpt20217918227  | Invoice Number  IN-20217844862  | Created   7/9/2021 11:06:50 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR43971727162  | Receipt Number   rpt20217918226  | Invoice Number  IN-20217844873  | Created   7/9/2021 11:05:33 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR8037526981  | Receipt Number   rpt20217918225  | Invoice Number  IN-20217944920  | Created   7/9/2021 11:00:52 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR38928812348  | Receipt Number   rpt20217918224  | Invoice Number  IN-20217944902  | Created   7/9/2021 11:00:39 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR6542008584  | Receipt Number   rpt20217918223  | Invoice Number  IN-T202179830  | Created   7/9/2021 11:00:21 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR88921825857  | Receipt Number   rpt20217918222  | Invoice Number  IN-20217944904  | Created   7/9/2021 11:00:00 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR69882414294  | Receipt Number   rpt20217918221  | Invoice Number  IN-T202179438  | Created   7/9/2021 10:59:14 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR539875203  | Receipt Number   rpt20217918220  | Invoice Number  IN-T202179480  | Created   7/9/2021 10:58:13 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR9043037045  | Receipt Number   rpt20217918219  | Invoice Number  IN-T202179558  | Created   7/9/2021 10:58:05 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $20000
RegNumber  PR57291011372  | Receipt Number   rpt20217918218  | Invoice Number  IN-T202178456  | Created   7/9/2021 10:57:00 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR12652415414  | Receipt Number   rpt20217918217  | Invoice Number  IN-20217744781  | Created   7/9/2021 10:56:03 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR5287127233  | Receipt Number   rpt20217918216  | Invoice Number  IN-20217944912  | Created   7/9/2021 10:52:59 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR5287127233  | Receipt Number   rpt20217918215  | Invoice Number  IN-20217944912  | Created   7/9/2021 10:52:08 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR33876125658  | Receipt Number   rpt20217918214  | Invoice Number  IN-T202178772  | Created   7/9/2021 10:45:11 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR30485823388  | Receipt Number   rpt20217918213  | Invoice Number  IN-T202178201  | Created   7/9/2021 10:44:08 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $50000
RegNumber  PR54635227204  | Receipt Number   rpt20217918211  | Invoice Number  IN-20217844854  | Created   7/9/2021 10:39:35 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR75362619010  | Receipt Number   rpt20217918210  | Invoice Number  IN-20217844832  | Created   7/9/2021 10:25:50 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR33873015003  | Receipt Number   rpt20217918209  | Invoice Number  IN-20217944889  | Created   7/9/2021 10:14:52 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR92904612868  | Receipt Number   rpt20217918208  | Invoice Number  IN-20217744787  | Created   7/9/2021 10:08:39 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR23647610429  | Receipt Number   rpt20217918207  | Invoice Number  IN-20217244592  | Created   7/9/2021 10:08:18 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR14542999  | Receipt Number   rpt20217918206  | Invoice Number  IN-20214637388  | Created   7/9/2021 10:04:41 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $3500
RegNumber  PR45181414076  | Receipt Number   rpt20217918205  | Invoice Number  IN-202162444207  | Created   7/9/2021 10:04:23 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR14542999  | Receipt Number   rpt20217918204  | Invoice Number  IN-20214637388  | Created   7/9/2021 10:03:54 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4500
RegNumber  PR36627627186  | Receipt Number   rpt20217918203  | Invoice Number  IN-20217844840  | Created   7/9/2021 10:03:35 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR36627627186  | Receipt Number   rpt20217918202  | Invoice Number  IN-20217844840  | Created   7/9/2021 10:02:54 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR5490506661  | Receipt Number   rpt20217918201  | Invoice Number  IN-2021228867  | Created   7/9/2021 10:01:22 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR16144827029  | Receipt Number   rpt20217918200  | Invoice Number  IN-20217944905  | Created   7/9/2021 9:50:06 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR10978627205  | Receipt Number   rpt20217918199  | Invoice Number  IN-20217844860  | Created   7/9/2021 9:45:09 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR3027214510  | Receipt Number   rpt20217918198  | Invoice Number  IN-20217944897  | Created   7/9/2021 9:45:02 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR10978627205  | Receipt Number   rpt20217918197  | Invoice Number  IN-20217844860  | Created   7/9/2021 9:44:27 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR3027214510  | Receipt Number   rpt20217918196  | Invoice Number  IN-20217944897  | Created   7/9/2021 9:43:53 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR30785510290  | Receipt Number   rpt20217918194  | Invoice Number  IN-20217644732  | Created   7/9/2021 9:39:36 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR1645488205  | Receipt Number   rpt20217918193  | Invoice Number  IN-20217844823  | Created   7/9/2021 8:45:40 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR39468727119  | Receipt Number   rpt20217918192  | Invoice Number  IN-20217744764  | Created   7/9/2021 8:40:20 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR31460010333  | Receipt Number   rpt20217918191  | Invoice Number  IN-20217844827  | Created   7/9/2021 8:39:34 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR1340227138  | Receipt Number   rpt20217918190  | Invoice Number  IN-20217644753  | Created   7/9/2021 8:38:01 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR86315820527  | Receipt Number   rpt20217918189  | Invoice Number  IN-T202176450  | Created   7/9/2021 8:36:37 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $100000
RegNumber  PR48285627054  | Receipt Number   rpt20217918187  | Invoice Number  IN-20217244602  | Created   7/9/2021 8:34:08 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR4081703465  | Receipt Number   rpt20217918186  | Invoice Number  IN-20217944900  | Created   7/9/2021 8:28:01 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR4081703465  | Receipt Number   rpt20217918185  | Invoice Number  IN-20217944900  | Created   7/9/2021 8:27:22 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR44044127148  | Receipt Number   rpt20217918183  | Invoice Number  IN-20217944898  | Created   7/9/2021 8:21:55 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR7128426859  | Receipt Number   rpt20217918182  | Invoice Number  IN-202162544275  | Created   7/9/2021 8:20:00 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR44044127148  | Receipt Number   rpt20217918181  | Invoice Number  IN-20217944898  | Created   7/9/2021 8:18:36 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR75358126165  | Receipt Number   rpt20217918180  | Invoice Number  IN-20216842852  | Created   7/9/2021 8:15:51 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR87830727115  | Receipt Number   rpt20217918179  | Invoice Number  IN-20217644728  | Created   7/9/2021 8:15:01 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR80174523889  | Receipt Number   rpt20217918178  | Invoice Number  IN-20217844819  | Created   7/9/2021 8:13:03 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR65909910208  | Receipt Number   rpt20217918176  | Invoice Number  IN-20217644741  | Created   7/9/2021 8:00:30 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR89934815625  | Receipt Number   rpt20217918175  | Invoice Number  IN-202162944376  | Created   7/9/2021 7:58:33 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR1207678142  | Receipt Number   rpt20217918174  | Invoice Number  IN-20217944895  | Created   7/9/2021 7:56:55 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR1207678142  | Receipt Number   rpt20217918173  | Invoice Number  IN-20217944895  | Created   7/9/2021 7:56:05 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR71191727217  | Receipt Number   rpt20217918172  | Invoice Number  IN-20217844875  | Created   7/9/2021 7:52:51 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR53035817235  | Receipt Number   rpt20217918171  | Invoice Number  IN-20217844878  | Created   7/9/2021 7:51:55 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR1010779574  | Receipt Number   rpt20217918169  | Invoice Number  IN-T202178980  | Created   7/9/2021 7:35:57 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $47500
RegNumber  PR1010779574  | Receipt Number   rpt20217918168  | Invoice Number  IN-T202178481  | Created   7/9/2021 7:33:51 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR8489023452  | Receipt Number   rpt20217918167  | Invoice Number  IN-20217744767  | Created   7/9/2021 7:17:34 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $24000
RegNumber  PR31765210296  | Receipt Number   rpt20217918166  | Invoice Number  IN-T202178119  | Created   7/9/2021 7:13:01 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $50000
RegNumber  PR6769247936  | Receipt Number   rpt20217918165  | Invoice Number  IN-202163044461  | Created   7/9/2021 7:06:15 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR16138312724  | Receipt Number   rpt20217918164  | Invoice Number  IN-20217844872  | Created   7/9/2021 7:01:48 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR3850002968  | Receipt Number   rpt20217918163  | Invoice Number  IN-T202178954  | Created   7/9/2021 7:00:41 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $12000
RegNumber  PR627712208  | Receipt Number   rpt20217918162  | Invoice Number  IN-T202178446  | Created   7/9/2021 6:49:05 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR3362659900  | Receipt Number   rpt20217918161  | Invoice Number  IN-T202178715  | Created   7/9/2021 6:47:04 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR64507841  | Receipt Number   rpt20217918160  | Invoice Number  IN-T202178617  | Created   7/9/2021 6:42:11 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR7716301238  | Receipt Number   rpt20217918159  | Invoice Number  IN-T202178292  | Created   7/9/2021 6:40:40 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $16000
RegNumber  PR30668926669  | Receipt Number   rpt20217918157  | Invoice Number  IN-202161943769  | Created   7/9/2021 6:38:26 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR8623913675  | Receipt Number   rpt20217918156  | Invoice Number  IN-20217844870  | Created   7/9/2021 6:32:24 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR39464425049  | Receipt Number   rpt20217918155  | Invoice Number  IN-20217744774  | Created   7/9/2021 6:30:39 AM   |currency    ZWL  | Tender Type    suspense     |Amount   $8000
RegNumber  PR6062027064  | Receipt Number   rpt20217918154  | Invoice Number  IN-20217844876  | Created   7/9/2021 5:59:11 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR82476824979  | Receipt Number   rpt20217918153  | Invoice Number  IN-20217944886  | Created   7/9/2021 5:56:09 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR82476824979  | Receipt Number   rpt20217918152  | Invoice Number  IN-20217944886  | Created   7/9/2021 5:55:36 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR75880025374  | Receipt Number   rpt20217918151  | Invoice Number  IN-20217944884  | Created   7/9/2021 5:05:14 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR75880025374  | Receipt Number   rpt20217918150  | Invoice Number  IN-20217944884  | Created   7/9/2021 5:02:53 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR6062027064  | Receipt Number   rpt20217918149  | Invoice Number  IN-20217844876  | Created   7/9/2021 3:41:05 AM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR24582127218  | Receipt Number   rpt20217818148  | Invoice Number  IN-20217844882  | Created   7/8/2021 10:22:33 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR24582127218  | Receipt Number   rpt20217818147  | Invoice Number  IN-20217844882  | Created   7/8/2021 10:21:06 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR16138312724  | Receipt Number   rpt20217818146  | Invoice Number  IN-20217844872  | Created   7/8/2021 6:26:37 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR423718151  | Receipt Number   rpt20217818145  | Invoice Number  IN-20217844871  | Created   7/8/2021 5:16:10 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $3200
RegNumber  PR423718151  | Receipt Number   rpt20217818144  | Invoice Number  IN-20217844871  | Created   7/8/2021 5:15:11 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4800
RegNumber  PR9695426834  | Receipt Number   rpt20217818143  | Invoice Number  IN-20217844869  | Created   7/8/2021 4:39:28 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $3500
RegNumber  PR9695426834  | Receipt Number   rpt20217818142  | Invoice Number  IN-20217844869  | Created   7/8/2021 4:38:19 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4500
RegNumber  PR9499227168  | Receipt Number   rpt20217818141  | Invoice Number  IN-20217844864  | Created   7/8/2021 3:33:47 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR9499227168  | Receipt Number   rpt20217818140  | Invoice Number  IN-20217844864  | Created   7/8/2021 3:29:44 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR66051527209  | Receipt Number   rpt20217818139  | Invoice Number  IN-20217844865  | Created   7/8/2021 3:29:03 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $2800
RegNumber  PR66051527209  | Receipt Number   rpt20217818138  | Invoice Number  IN-20217844865  | Created   7/8/2021 3:27:17 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $1200
RegNumber  PR66051527209  | Receipt Number   rpt20217818137  | Invoice Number  IN-20217844865  | Created   7/8/2021 3:26:05 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR49141127116  | Receipt Number   rpt20217818136  | Invoice Number  IN-20217844861  | Created   7/8/2021 2:49:03 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR49141127116  | Receipt Number   rpt20217818135  | Invoice Number  IN-20217844861  | Created   7/8/2021 2:48:23 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
RegNumber  PR57266713816  | Receipt Number   rpt20217818134  | Invoice Number  IN-20217844853  | Created   7/8/2021 2:04:01 PM   |currency    ZWL  | Tender Type    ECOCASH     |Amount   $4000
